정류소ID,모바일ID,정류소명,영문명,시/도,구/군,동,X좌표,Y좌표,경유노선수,경유노선
7041020500,00953,진월초등학교앞,Jinwol Elementary School,대구광역시,달서구,진천동,12831.5841,3548.6032,1,306
7041020600,00957,대곡주공8단지건너,Daegok Jugong Apts 8,대구광역시,달서구,도원동,12831.8302,3548.4384,6,"618, 653, 706, 726, 달서1, 달서3"
7041020700,09130,대곡주공8단지앞,Daegok Jugong Apts 8,대구광역시,달서구,도원동,12831.755681,3548.461498,6,"618, 653, 706, 726, 달서1, 달서3"
7041020800,09131,교대부설초등학교건너,Teachers College Elementary School,대구광역시,달서구,도원동,12831.890597,3548.351848,5,"618, 653, 726, 달서1, 달서3"
7041020900,00965,교대부설초등학교앞,Teachers College Elementary School,대구광역시,달서구,도원동,12831.9064,3548.3219,5,"618, 653, 726, 달서1, 달서3"
7041021000,02261,대곡주공7단지앞,Daegok Jugong Apts 7,대구광역시,달서구,도원동,12832.0209,3548.26,5,"618, 653, 726, 달서1, 달서3"
7041021100,09132,대곡주공6단지앞,Daegok Jugong Apts 6,대구광역시,달서구,도원동,12832.013452,3548.268281,5,"618, 653, 726, 달서1, 달서3"
7041021200,09133,대곡강산타운건너,Daegok Gangsan Town,대구광역시,달서구,도원동,12832.119047,3548.309294,7,"306, 618, 649, 653, 726, 달서1, 달서3"
7041021300,00958,대곡중학교앞,Daegok Middle School,대구광역시,달서구,도원동,12831.9959,3548.4204,1,706
7041021400,00969,대곡중학교건너,Daegok Middle School,대구광역시,달서구,도원동,12831.9709,3548.4324,1,706
7041021500,05341,대곡사계절타운건너,Daegok Sagyejeol Town,대구광역시,달서구,도원동,12832.2855,3548.3955,5,"649, 653, 706, 달서1, 달서3"
7041021600,09134,대곡사계절타운앞,Daegok Sagyejeol Town,대구광역시,달서구,도원동,12832.301869,3548.404402,5,"649, 653, 706, 달서1, 달서3"
7041021700,02260,대곡주공2단지앞,Daegok Jugong Apts 2,대구광역시,달서구,도원동,12832.4245,3548.3781,5,"649, 653, 706, 달서1, 달서3"
7041021800,05228,대곡주공1단지앞,Daegok Jugong Apts 1,대구광역시,달서구,도원동,12832.4409,3548.3921,5,"649, 653, 706, 달서1, 달서3"
7041021900,05009,기업은행대곡지점앞,IBK Daegok Branch,대구광역시,달서구,도원동,12832.1599,3548.5045,3,"306, 618, 726"
7041022000,00968,기업은행대곡지점건너,IBK Daegok Branch,대구광역시,달서구,도원동,12832.1488,3548.4841,3,"306, 618, 726"
7041022100,00951,월배중학교건너,Wolbae Middle School,대구광역시,달서구,상인2동,12832.0987,3548.8802,2,"356, 618"
7041022200,00952,월배중학교앞,Wolbae Middle School,대구광역시,달서구,상인2동,12832.1551,3548.8338,2,"356, 618"
7041022300,00850,상인삼미타운건너,Sangin Sammi Town,대구광역시,달서구,상인2동,12831.9952,3548.9739,2,"356, 618"
7041022400,00849,상인삼미타운앞,Sangin Sammi Town,대구광역시,달서구,상인2동,12831.9969,3548.9762,2,"356, 618"
7041022500,00998,상인현대맨션건너,Sangin Hyundai Mansion,대구광역시,달서구,상인2동,12832.3305,3549.0573,7,"649, 653, 706, 726, 달서1, 달서3, 달서4-1"
7041022700,00999,상인초등학교앞,Sangin Elementary School,대구광역시,달서구,상인2동,12832.5066,3548.8663,5,"649, 706, 726, 달서3, 달서4-1"
7041022800,02570,상인동서타운앞,Sangin Dongseo Town,대구광역시,달서구,상인1동,12832.632831,3548.784157,5,"649, 706, 726, 달서3, 달서4"
7041022900,01406,보성산호타운앞,Boseong Sanho Town,대구광역시,달서구,상인2동,12832.6321,3548.7174,2,"356, 726"
7041023000,01405,보성산호타운건너,Boseong Sanho Town,대구광역시,달서구,상인2동,12832.6008,3548.6997,2,"356, 726"
7041023100,01404,대동시장1,Daedong Market,대구광역시,달서구,상인2동,12832.3011,3548.6805,2,"356, 726"
7041023200,01403,대동시장2,Daedong Market,대구광역시,달서구,상인2동,12832.2635,3548.6816,2,"356, 726"
7041023300,01000,상인동화아이위시아파트앞,Sangin Dongwha iwish Apt,대구광역시,달서구,상인2동,12832.757769,3548.645795,3,"356, 649, 706"
7041023400,00982,상인동화아이위시아파트건너,Sangin Dongwha iwish Apt,대구광역시,달서구,상인3동,12832.80574,3548.618748,3,"356, 649, 706"
7041023500,01401,월곡네거리,Wolgok (4) Junction,대구광역시,달서구,상인2동,12832.8761,3548.5302,1,649
7041023600,00983,월배농협대덕지점건너,Wolbae Nonghyup Daedeok Branch,대구광역시,달서구,상인3동,12832.7264,3548.7621,2,"달서3, 달서4-1"
7041023700,01408,상인한서타운앞,Sangin Hanseo Town,대구광역시,달서구,상인1동,12832.8229,3548.831,2,"달서3, 달서4"
7041023800,01414,상인청구타운건너,Sangin Cheonggu Town,대구광역시,달서구,상인1동,12832.7811,3548.9562,2,"653, 달서1"
7041023900,01413,상인청구타운앞,Sangin Cheonggu Town,대구광역시,달서구,상인1동,12832.7846,3548.9437,2,"653, 달서1"
7041024000,01412,월촌초등학교앞,Wolchon Elementary School,대구광역시,달서구,상인1동,12832.6312,3548.9332,2,"653, 달서1"
7041024100,01411,월촌초등학교건너,Wolchon Elementary School,대구광역시,달서구,상인1동,12832.6336,3548.9314,2,"653, 달서1"
7041024200,00935,감삼네거리2,Gamsam (4) Junction,대구광역시,달서구,두류3동,12832.9485,3551.2713,9,"156, 250, 356, 425, 503, 509, 527, 달서4, 성서2"
7041024300,00905,국민건강보험공단건너,National Health Insurance,대구광역시,달서구,두류3동,12833.4936,3551.392,4,"503, 623, 급행6, 순환3-1"
7041024400,00904,국민건강보험공단앞,National Health Insurance,대구광역시,달서구,두류3동,12833.5461,3551.3457,4,"503, 623, 급행6, 순환3"
7041024500,02109,이월드(구.우방랜드)정문,E-World,대구광역시,달서구,두류2동,12833.6302,3551.2592,3,"503, 623, 순환3"
7041024600,02108,두류도서관앞,Duryu Public Library,대구광역시,달서구,두류3동,12833.6587,3551.2045,3,"503, 623, 순환3-1"
7041024700,02279,현대해상앞,Hyundai Insurance,대구광역시,달서구,두류2동,12833.6733,3551.5341,6,"156, 250, 509, 527, 달서4, 성서2"
7041024800,01014,반고개2,Bangogae,대구광역시,달서구,두류2동,12834.1168,3551.663,7,"156, 250, 323-1, 509, 527, 급행6, 성서2"
7041024900,02160,서대구시장앞,Seodaegu Market,대구광역시,달서구,두류1동,12834.4031,3551.6412,3,"509, 618, 순환2-1"
7041025000,09210,서대구시장건너,Seodaegu Market,대구광역시,달서구,두류1동,12834.406125,3551.657593,4,"509, 618, 808, 순환2"
7041025100,01005,성남초등학교앞,Seongnam Elementary School,대구광역시,달서구,두류1동,12834.289,3551.1891,2,"달서4-1, 서구1-1"
7041025200,00600,성남초등학교건너,Seongnam Elementary School,대구광역시,달서구,성당1동,12834.2834,3551.188,2,"달서4, 서구1"
7041025300,01006,이월드(구.우방랜드)후문건너,E-World,대구광역시,달서구,두류2동,12834.0781,3551.3326,2,"달서4-1, 서구1-1"
7041025400,00622,이월드(구.우방랜드)후문앞,E-World,대구광역시,달서구,두류2동,12834.09,3551.3234,2,"달서4, 서구1"
7041025500,01007,두류보성맨션앞,Duryu Boseong Mansion,대구광역시,달서구,두류2동,12833.9177,3551.4808,3,"653, 달서4-1, 서구1-1"
7041025600,00439,두류보성맨션건너,Duryu Boseong Mansion,대구광역시,달서구,두류2동,12833.9137,3551.491,3,"653, 달서4, 서구1"
7041025800,02491,장동초등학교앞,Jangdong Elementary School,대구광역시,달서구,장기동,12831.9741,3550.6176,2,"518, 달서4-1"
7041025900,00727,금봉네거리1,Geumbong (4) Junction,대구광역시,달서구,성당2동,12833.1205,3550.6024,4,"306, 653, 750, 서구1-1"
7041026000,09268,남부초등학교앞2,Nambu Element School,대구광역시,달서구,성당2동,12832.975303,3550.609957,4,"306, 653, 750, 서구1"
7041026100,00713,금봉네거리2,Geumbong (4) Junction,대구광역시,달서구,성당1동,12833.1746,3550.563,3,"306, 750, 서구1"
7041026200,00714,대구해올중고교건너,Daegu Haeol School,대구광역시,달서구,성당2동,12833.166991,3550.368744,3,"306, 750, 서구1-1"
7041026300,00712,대구해올중고교앞,Daegu Haeol School,대구광역시,달서구,성당1동,12833.174009,3550.363789,3,"306, 750, 서구1"
7041026400,09113,청구그린맨션1차건너,Cheonggu Green Mansion 1-cha Apts,대구광역시,달서구,성당2동,12832.972997,3550.237981,5,"518, 564, 618, 651, 726"
7041026500,02565,청구그린맨션1차앞,Cheonggu Green Mansion 1-cha Apts,대구광역시,달서구,송현2동,12832.9739,3550.2232,5,"518, 564, 618, 651, 726"
7041026600,00570,서부정류장역2(1번출구),Seobu Bus Terminal Station,대구광역시,달서구,송현2동,12833.319816,3550.225498,2,"618, 급행6"
7041026700,02138,서부정류장1,Seobu Bus Terminal,대구광역시,달서구,성당1동,12833.3851,3550.2522,9,"306, 518, 564, 618, 651, 726, 750, 급행6, 서구1"
7041026800,02567,서부정류장역1(1번출구),Seobu Bus Terminal Station,대구광역시,달서구,송현2동,12833.3531,3550.23362,7,"306, 518, 564, 651, 726, 750, 서구1-1"
7041026900,00572,한영한마음아동병원건너,Hanyoung Children's Hospital,대구광역시,달서구,송현2동,12833.290295,3550.047694,9,"600, 609, 623, 649, 650, 706, 726, 836, 달성2"
7041027000,00584,송현제림타운건너,Songhyeon Jerim Town,대구광역시,달서구,송현2동,12833.0573,3550.0225,3,"609, 623, 706"
7041027100,05182,송현제림타운앞,Songhyeon Jerim Town,대구광역시,달서구,송현2동,12833.027,3550.0307,3,"609, 623, 706"
7041027200,09118,송현역(4번출구),Songhyeon Station,대구광역시,달서구,송현2동,12833.176546,3549.955137,7,"600, 649, 650, 726, 836, 달서4, 달성2"
7041027300,05210,송현역(3번출구),Songhyeon Station,대구광역시,달서구,송현2동,12833.165,3549.9293,7,"600, 649, 650, 726, 836, 달서4-1, 달성2"
7041027400,09119,송현역(1번출구),Songhyeon Station,대구광역시,달서구,송현2동,12833.062303,3549.825074,7,"600, 649, 650, 726, 836, 달서4, 달성2"
7041027500,05261,송현역(2번출구),Songhyeon Station,대구광역시,달서구,송현2동,12833.0179,3549.7522,7,"600, 649, 650, 726, 836, 달서4-1, 달성2"
7041027600,09120,송현1동치안센터건너,Songhyeon 1-dong Police Operation Center,대구광역시,달서구,송현2동,12832.95671,3549.700859,7,"600, 649, 650, 726, 836, 달서4, 달성2"
7041027700,05260,앞산청구제네스앞,Apsan Cheonggu Jenes,대구광역시,달서구,송현1동,12832.9049,3549.6208,7,"600, 649, 650, 726, 836, 달서4-1, 달성2"
7041027800,09121,앞산청구제네스건너,Apsan Cheonggu Jenes,대구광역시,달서구,송현2동,12832.87139,3549.600314,7,"600, 649, 650, 726, 836, 달서4, 달성2"
7041027900,00595,중소기업지원센터,Small and Medium Business Support Center,대구광역시,달서구,송현1동,12833.3213,3549.9451,1,달서4-1
7041028000,00593,송현공원건너,Songhyeon Park,대구광역시,달서구,송현1동,12833.3929,3549.8185,1,달서4-1
7041028100,00594,송현공원앞,Songhyeon Park,대구광역시,달서구,송현1동,12833.3692,3549.8427,2,"750, 달서4"
7041028200,00592,장관빌라건너,Janggwan Villa,대구광역시,달서구,송현1동,12833.5311,3549.7216,2,"750, 달서4"
7041028300,00591,장관빌라앞,Janggwan Villa,대구광역시,달서구,송현1동,12833.5734,3549.6842,1,달서4-1
7041028400,00988,송현교,Songhyeongyo (Bridge),대구광역시,달서구,송현1동,12833.3645,3549.5659,1,달서4-1
7041028500,00989,대덕승마장건너,Daeduk Horse Riding Club,대구광역시,달서구,송현1동,12833.221,3549.4107,1,달서4-1
7041028600,00986,대덕승마장앞,Daeduk Horse Riding Club,대구광역시,달서구,송현1동,12833.2204,3549.3851,1,달서4-1
7041028700,00990,청소년수련원건너,Youth Center,대구광역시,달서구,송현1동,12833.1114,3549.2656,1,달서4-1
7041028800,00991,대서초등학교앞,Daeseo Elementary School,대구광역시,달서구,상인1동,12833.0478,3549.2235,1,달서4
7041028900,00985,청소년수련원앞,Youth Center,대구광역시,달서구,상인3동,12833.062,3549.1854,1,달서4-1
7041029000,00984,월촌고가교2,Wolchon Elevated Bridge,대구광역시,달서구,상인3동,12832.9184,3548.8847,1,달서4-1
7041029100,01407,월촌고가교1,Wolchon Elevated Bridge,대구광역시,달서구,상인1동,12832.9382,3548.906,1,달서4
7041029200,00981,상인제림아파트앞,Sangin Jerim Apts,대구광역시,달서구,상인3동,12832.904794,3548.792667,3,"653, 달서1, 달서3"
7041029300,00980,상인제림아파트건너,Sangin Jerim Apts,대구광역시,달서구,상인3동,12832.9144,3548.8005,3,"653, 달서1, 달서3"
7041029400,00977,상인비둘기1단지아파트건너,Sangin Bidulgi Apts 1,대구광역시,달서구,상인3동,12833.076739,3548.548686,3,"653, 달서1, 달서3"
7041029500,00976,상인비둘기1단지아파트앞,Sangin Bidulgi Apts 1,대구광역시,달서구,상인3동,12833.075188,3548.562322,3,"653, 달서1, 달서3"
7041029600,02265,상인은행아파트건너,Sangin Eunhaeng Apts,대구광역시,달서구,상인3동,12833.025388,3548.501688,5,"356, 653, 706, 달서1, 달서3"
7041029700,00972,보훈병원건너,Veterans hospital,대구광역시,달서구,도원동,12833.036887,3548.141301,1,356
7041029800,02263,보훈병원앞,Veterans hospital,대구광역시,달서구,도원동,12833.0521,3548.1765,1,356
7041029900,02264,상인비둘기2단지아파트앞,Sangin Bidulgi Apts 2,대구광역시,달서구,상인3동,12833.288915,3548.507555,5,"356, 653, 706, 달서1, 달서3"
7041030000,05226,상인장미아파트앞,Sangin Jangmi Apts,대구광역시,달서구,상인3동,12833.382445,3548.484156,5,"356, 653, 706, 달서1, 달서3"
7041030100,00590,앞산궁도장건너,Apsan Archery Field,대구광역시,달서구,송현1동,12833.6534,3549.6945,2,"750, 달서4"
7041030200,05190,두류공원네거리1,Duryu Park (4) Junction,대구광역시,달서구,성당1동,12833.9709,3550.8812,3,"503, 623, 순환3"
7041030300,05259,두류공원네거리2,Duryu Park (4) Junction,대구광역시,달서구,성당1동,12833.9615,3550.8709,3,"503, 623, 순환3-1"
7041030400,09229,두리봉네거리1,Duribong Junction,대구광역시,달서구,성당1동,12833.505581,3550.339231,6,"609, 618, 650, 706, 836, 남구1-1"
7041030500,01809,중앙일보앞,JoongAng Ilbo,대구광역시,달서구,월성2동,12830.7495,3550.1564,2,"156, 564"
7041030600,00719,궁전아파트건너,Gungjeon Apts,대구광역시,달서구,감삼동,12832.127,3550.6159,2,"518, 달서4-1"
7041030700,00722,궁전아파트앞,Gungjeon Apts,대구광역시,달서구,장기동,12832.1236,3550.6131,2,"518, 달서4"
7041030800,01142,성곡중학교건너,Seonggok Middle School,대구광역시,달서구,용산2동,12831.2874,3551.6557,1,524
7041030900,01141,성곡중학교앞,Seonggok Middle School,대구광역시,달서구,용산2동,12831.2959,3551.6544,1,524
7041031100,02286,용산1동행정복지센터건너,Yongsan 1-dong Community Service Center,대구광역시,달서구,용산1동,12831.827272,3551.33223,3,"527, 달서3, 성서3"
7041031200,01110,용산1동행정복지센터앞,Yongsan 1-dong Community Service Center,대구광역시,달서구,용산1동,12831.844586,3551.302548,3,"527, 달서3, 성서3"
7041031300,05026,우방죽전타운건너,Woobang Jukjeon Town,대구광역시,달서구,용산1동,12831.82904,3551.075346,2,"527, 달서3"
7041031400,05027,우방죽전타운앞1,Woobang Jukjeon Town,대구광역시,달서구,용산1동,12831.8366,3551.0717,1,527
7041031500,02566,세강병원앞,Segang hospital,대구광역시,달서구,송현2동,12833.133,3550.2189,5,"518, 564, 618, 651, 726"
7041031700,05186,상인우방아파트,Sangin Woobang Apts,대구광역시,달서구,상인1동,12832.4815,3548.899,7,"649, 653, 706, 726, 달서1, 달서3, 달서4"
7041031800,09135,토지주택공사건너,Land and Housing Corporation,대구광역시,달서구,상인2동,12832.748,3548.505,5,"649, 653, 706, 달서1, 달서3"
7041031900,02262,토지주택공사앞,Land and Housing Corporation,대구광역시,달서구,도원동,12832.6877,3548.4871,5,"649, 653, 706, 달서1, 달서3"
7041032000,00973,월광수변공원,Wolgwang Waterside Park,대구광역시,달서구,도원동,12832.9272,3547.9085,1,356
7041032100,01115,장기초록나라앞,Janggi Choroknara,대구광역시,달서구,장기동,12831.8352,3550.692,3,"518, 805, 달서3"
7041032200,09237,장동초등학교건너,Jangdong Elementary School,대구광역시,달서구,장기동,12831.919715,3550.609712,2,"518, 달서4"
7041032500,01193,강창역(1번출구),Gangchang Station,대구광역시,달서구,신당동,12828.6255,3551.1963,8,"250, 524, 527, 564, 655, 급행1, 성서1, 성서2"
7041032800,01178,호산초등학교앞,Hosan Elementary School,대구광역시,달서구,신당동,12828.688,3550.9388,1,성서1
7041032900,02346,삼성래미안1차앞,Samsung Raemian 1-cha,대구광역시,달서구,진천동,12831.1404,3548.4732,6,"653, 급행7, 급행8, 달서1, 달서4, 달서4-1"
7041033000,05100,삼성래미안1차건너,Samsung Raemian 1-cha,대구광역시,달서구,진천동,12831.1249,3548.5004,9,"600, 653, 급행7, 급행8, 달서1, 달서4, 달서4-1, 성서1, 성서1-1"
7041033100,09269,용산종합큰시장건너,Yongsan Market,대구광역시,달서구,용산1동,12831.828585,3551.477197,3,"527, 달서3, 성서3"
7041033200,01111,용산종합큰시장앞,Yongsan Market,대구광역시,달서구,용산1동,12831.8398,3551.4334,3,"527, 달서3, 성서3"
7041033300,05335,삼성래미안2차앞,Samsung Raemian 2-cha,대구광역시,달서구,진천동,12831.4147,3548.4513,6,"653, 달서1, 달서3, 달서4, 달서4-1, 달서5"
7041033400,00995,롯데백화점상인점건너,Lotte Dept Sangin Store,대구광역시,달서구,상인1동,12832.3585,3549.1675,5,"600, 618, 650, 836, 달성2"
7041033600,01177,희성전자앞,Heesung Electronics Ltd,대구광역시,달서구,신당동,12828.6896,3550.7156,1,성서1
7041033700,05013,계명대역(2번출구),Keimyung University Station,대구광역시,달서구,신당동,12829.3182,3551.1013,6,"250, 524, 527, 564, 655, 성서2"
7041033800,09230,대곡역(한라하우젠트건너),Daegok Station,대구광역시,달서구,진천동,12830.76362,3548.5187,5,"623, 653, 급행8, 달서5, 달성1"
7041033900,01708,대곡역(한라하우젠트앞),Daegok Station,대구광역시,달서구,진천동,12830.7615,3548.5356,3,"623, 653, 달서5"
7041034100,05334,삼성래미안2차건너,Samsung Raemian 2-cha,대구광역시,달서구,진천동,12831.4072,3548.4782,9,"600, 653, 달서1, 달서3, 달서4, 달서4-1, 달서5, 성서1, 성서1-1"
7041034200,00971,은행APT입구,Eunhaeng Apts,대구광역시,달서구,도원동,12832.9756,3548.4303,1,356
7041035100,00838,월성주공4단지앞1,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,12831.8758,3549.9508,2,"달서3, 달서4"
7041035200,09236,현대백조아파트앞,Hyundai Baekjo Town,대구광역시,달서구,본리동,12831.844886,3550.473501,2,"달서3, 달서4"
7041035600,05092,대구전자공업고등학교1,Daegu EleCenteronics Technology High School,대구광역시,달서구,장기동,12831.8388,3550.839,3,"518, 805, 달서3"
7041035700,01117,장기초등학교,Janggi Elementary School,대구광역시,달서구,장기동,12831.695647,3550.68919,1,805
7041035800,09111,용산2동행정복지센터건너,Yongsan 2-dong Community Service Center,대구광역시,달서구,용산2동,12831.381414,3551.534281,6,"503, 523, 527, 급행1, 달서3, 성서3"
7041035900,09242,성서우방2차아파트,Seongseo Woobang 2-cha Apts,대구광역시,달서구,용산2동,12830.930831,3551.354108,3,"503, 509, 달서3"
7041036000,00878,성서푸른마을아파트건너,Seongseo Pureun-maeul Apts,대구광역시,달서구,이곡1동,12830.5389,3551.5373,4,"509, 523, 524, 성서3"
7041036300,01171,모다아울렛건너,MODA Outlet,대구광역시,달서구,신당동,12829.5303,3550.3262,6,"503, 518, 7250, 급행5, 급행7, 달서3"
7041036500,01743,한국산업은행성서지점앞,Korea Development Bank Seongseo Branch,대구광역시,달서구,월성2동,12829.7256,3550.1003,2,"156, 성서1-1"
7041036900,00805,우방송현하이츠건너,Woobang Songhyeon Heights,대구광역시,달서구,송현2동,12832.5382,3549.5492,1,653
7041037000,00806,우방송현하이츠,Woobang Songhyeon Heights,대구광역시,달서구,송현2동,12832.504,3549.5363,1,653
7041037100,05225,월성청구코아앞,Wolseong Cheonggu Core,대구광역시,달서구,월성2동,12831.9039,3549.6593,4,"623, 706, 달서3, 달서4-1"
7041037300,00932,서남시장앞2,Seonam Market,대구광역시,달서구,감삼동,12832.7759,3551.2257,3,"509, 527, 성서2"
7041037500,01729,한국산업은행성서지점건너,Korea Development Bank Seongseo Branch,대구광역시,달서구,신당동,12829.6982,3550.1118,2,"156, 성서1"
7041037600,01180,세원정공건너,Sewon Precision Industry Co Ltd,대구광역시,달서구,신당동,12829.4998,3551.0067,6,"503, 518, 7250, 급행5, 급행7, 달서3"
7041037700,02461,강창역(2번출구),Gangchang Station,대구광역시,달서구,신당동,12828.6465,3551.1788,8,"250, 524, 527, 564, 655, 급행1, 성서1-1, 성서2"
7041037800,01194,삼성명가타운건너,Samsung Myeongga Town,대구광역시,달서구,신당동,12828.5049,3551.2012,7,"250, 524, 527, 564, 655, 성서1, 성서2"
7041037900,02308,삼성명가타운,Samsung Myeongga Town,대구광역시,달서구,신당동,12828.4533,3551.1852,7,"250, 524, 527, 564, 655, 성서1-1, 성서2"
7041038000,01179,삼성한국형아파트앞,Samsung Hangukhyeong Apts,대구광역시,달서구,신당동,12828.6896,3551.0792,1,성서1
7041038100,01163,삼성한국형아파트건너,Samsung Hangukhyeong Apts,대구광역시,달서구,신당동,12828.6789,3551.0578,1,성서1-1
7041038200,00963,대곡강산타운,Daegok Gangsan Town,대구광역시,달서구,도원동,12832.13,3548.3057,7,"306, 618, 649, 653, 726, 달서1, 달서3"
7041038300,01882,상인은행아파트앞,Sangin Eunhaeng Apts,대구광역시,달서구,상인3동,12832.989,3548.4856,5,"356, 653, 706, 달서1, 달서3"
7041038400,05602,태왕아너스베스트앞,Taewang Honors Best Apts,대구광역시,달서구,월성1동,12831.5477,3549.2481,4,"306, 623, 급행6, 달서1"
7041038600,05183,송현초등학교앞,Songhyeon Elementary School,대구광역시,달서구,송현2동,12832.6421,3549.6111,2,"618, 653"
7041038800,01192,한화꿈에그린앞,Hanwha Dream and Green Apts,대구광역시,달서구,신당동,12829.4796,3551.8127,8,"405, 425, 509, 523, 7250, 달서1, 성서1, 성서3"
7041038900,01184,한화꿈에그린건너1,Hanwha Dream and Green Apts,대구광역시,달서구,신당동,12829.4849,3551.8906,6,"405, 509, 523, 7250, 성서1-1, 성서3"
7041039000,01164,호산초등학교건너,Hosan Elementary School,대구광역시,달서구,신당동,12828.6804,3550.9239,1,성서1-1
7041039100,01165,희성전자건너,Heesung Electronics Ltd,대구광역시,달서구,신당동,12828.6789,3550.7072,1,성서1-1
7041039200,01166,케이에스건너,Ksinc Co Ltd,대구광역시,달서구,신당동,12828.675348,3550.559085,1,성서1-1
7041039300,01176,케이에스앞,Ksinc Co Ltd,대구광역시,달서구,신당동,12828.689374,3550.570699,1,성서1
7041039400,01167,금호기전,Geumho EleCenteric Co Ltd,대구광역시,달서구,신당동,12828.6789,3550.4642,1,성서1-1
7041039500,01175,대홍철강,Daehong Steel Co Ltd,대구광역시,달서구,신당동,12828.688,3550.4272,1,성서1
7041039600,01168,화영테크건너,Whayoung Tec,대구광역시,달서구,신당동,12828.900135,3550.37334,1,성서1-1
7041039700,01174,화영테크앞,Whayoung Tec,대구광역시,달서구,신당동,12828.932352,3550.384802,1,성서1
7041039800,01173,성서협업단지건너,Seongseo Complex,대구광역시,달서구,신당동,12829.0924,3550.3834,1,성서1
7041039900,01169,성서협업단지앞,Seongseo Complex,대구광역시,달서구,신당동,12829.126,3550.3731,1,성서1-1
7041040000,01732,한국환경자원공사건너,Korea Environment and Resources Corporation,대구광역시,달서구,신당동,12829.1931,3550.1034,1,성서1
7041040100,01733,한국환경자원공사,Korea Environment and Resources Corporation,대구광역시,달서구,신당동,12829.2191,3550.0912,1,성서1-1
7041040200,01731,모다아울렛,MODA Outlet,대구광역시,달서구,신당동,12829.3961,3550.1015,1,성서1
7041040300,01734,대구시설관리사업소,Daegu Metropolitan City Facilities Management Cent,대구광역시,달서구,월성2동,12829.3793,3550.0904,1,성서1-1
7041041200,01750,흥성정공건너,Heungseong Precision Industry Co Ltd,대구광역시,달서구,월성2동,12829.9957,3549.5079,1,성서1-1
7041041300,01801,흥성정공앞,Heungseong Precision Industry Co Ltd,대구광역시,달서구,월성2동,12829.9988,3549.5514,1,성서1
7041041400,01749,영진산업,Youngjin Industry Co Ltd,대구광역시,달서구,월성2동,12829.9942,3549.678,1,성서1-1
7041041500,01748,일심제약,Ilshim Pharmaceutical Co Ltd,대구광역시,달서구,월성2동,12830.0003,3549.7829,1,성서1
7041041600,01747,성서공단물류센터,Seongseo Industrial Complex Logistics Center,대구광역시,달서구,월성2동,12829.9957,3549.8543,1,성서1-1
7041041700,01745,대구지료재생사,Daegu Paper Reproduction,대구광역시,달서구,월성2동,12830.0034,3549.9619,1,성서1
7041041800,01746,덴티스앞,Dentis Co Ltd,대구광역시,달서구,월성2동,12829.9988,3550.0298,1,성서1-1
7041043200,00893,와룡시장건너,Waryong Market,대구광역시,달서구,이곡2동,12829.9942,3551.3672,1,524
7041043300,00894,와룡공원앞,Waryong Park,대구광역시,달서구,이곡2동,12829.9988,3551.5141,1,524
7041043400,01155,와룡공원건너,Seohan Hwasung Town 2-cha,대구광역시,달서구,신당동,12829.9942,3551.5072,1,524
7041043500,01807,경창산업,Kyeongchang Industral Corporation,대구광역시,달서구,월성2동,12830.4291,3550.0008,2,"655, 달서1"
7041043600,01806,유림물산,Yurim Textile,대구광역시,달서구,월성2동,12830.4443,3550.0095,2,"655, 달서1"
7041043700,01805,삼보,Sambo,대구광역시,달서구,월성2동,12830.432399,3549.863186,2,"655, 달서1"
7041043800,01804,쌍용머티리얼,Ssangyong Materials Corporation,대구광역시,달서구,월성2동,12830.4413,3549.8592,2,"655, 달서1"
7041043900,01803,세흥인쇄,Seheung Printing Co Ltd,대구광역시,달서구,월성2동,12830.4306,3549.7162,2,"655, 달서1"
7041044000,01802,경북크랑크,Gyeongbuk Krank,대구광역시,달서구,월성2동,12830.4459,3549.7303,2,"655, 달서1"
7041044100,01433,대천119안전센터앞,Daecheon 119 Center,대구광역시,달서구,월성2동,12830.4321,3549.5262,2,"655, 달서1"
7041044200,01432,대천119안전센터건너,Daecheon 119 Center,대구광역시,달서구,월성2동,12830.4474,3549.5636,2,"655, 달서1"
7041044300,01434,평안,Pyeongan,대구광역시,달서구,월성2동,12830.4321,3549.4095,3,"655, 달서1, 성서1-1"
7041044400,01435,풍국주정공업,Pungguk Jujeong Industry,대구광역시,달서구,월성2동,12830.4413,3549.3851,3,"655, 달서1, 성서1"
7041044500,01436,현대금속,Hyundai Metal,대구광역시,달서구,월성2동,12830.2856,3549.2287,3,"655, 달서1, 성서1-1"
7041044600,01431,제일규산,Jeil Silicic Acid Co Ltd,대구광역시,달서구,월성2동,12830.2979,3549.2226,3,"655, 달서1, 성서1"
7041044700,01430,㈜윔스건너,WEMS,대구광역시,달서구,월성2동,12830.4428,3549.1634,1,성서1
7041044800,01437,㈜윔스앞,WEMS,대구광역시,달서구,월성2동,12830.4611,3549.1631,1,성서1-1
7041044900,01429,아멕스,Amex Co Ltd,대구광역시,달서구,월성2동,12830.7327,3549.4446,1,성서1
7041045000,01438,아멕스건너,Amex Co Ltd,대구광역시,달서구,월성2동,12830.7022,3549.398,1,성서1-1
7041045100,01427,월암교2,Woramgyo,대구광역시,달서구,월성2동,12830.7465,3549.5823,1,성서1
7041045200,01428,월암교1,Woramgyo,대구광역시,달서구,월성2동,12830.7571,3549.5781,1,성서1-1
